Date,Close/Last,Volume,Open,High,Low
06/09/2021,$231.47,1982276,$232.98,$234.32,$231.45
06/08/2021,$232.64,2106462,$231.50,$233.98,$231.34
06/07/2021,$231.69,1877063,$234.00,$234.07,$231.16
06/04/2021,$233.38,1615437,$233.44,$233.80,$232.07
06/03/2021,$232.45,3249444,$232.57,$232.76,$230.15
06/02/2021,$233.78,3172033,$233.97,$234.33,$232.81
06/01/2021,$233.24,2574575,$235.98,$235.99,$232.74
05/28/2021,$233.89,2853674,$234.13,$234.41,$232.45
05/27/2021,$234.86,5243094,$233.01,$235.08,$232.40
05/26/2021,$232.35,1564344,$233.79,$233.79,$232.16
05/25/2021,$232.14,2682023,$232.17,$232.77,$230.71
05/24/2021,$231.91,1823438,$231.52,$232.65,$231.02
05/21/2021,$231.24,2601267,$232.42,$233.40,$230.31
05/20/2021,$232.18,1890474,$230.72,$234.02,$230.56
05/19/2021,$230.15,2967215,$230.23,$230.62,$228.18
05/18/2021,$231.93,2913221,$231.89,$233.25,$231.65
05/17/2021,$231.68,1630842,$230.81,$232.30,$230.25
05/14/2021,$231.72,1943122,$230.71,$232.64,$230.47
05/13/2021,$229.77,2819534,$228.00,$231.076,$227.88
05/12/2021,$227.94,3198197,$232.11,$233.5716,$227.57
05/11/2021,$233.86,3028848,$237.74,$237.80,$232.20
05/10/2021,$237.11,2031468,$235.10,$237.92,$235.10
05/07/2021,$234.84,1406816,$235.00,$235.72,$233.99
05/06/2021,$234.86,1832704,$235.54,$235.65,$233.17
05/05/2021,$235.04,1524055,$234.12,$235.35,$231.56
05/04/2021,$233.86,2529912,$234.63,$236.13,$233.24
